ID,Date,Time,Headline,News,Source,Field,Reaction/Sentiment,Polarity,Subjectivity
27993,2015-03-01,10:16:00,Microsoft Windows 10: Shots fired at Apple by The Bug Chicks in latest advertising campaign,"Ever since the 'Hi, I'm a Mac' TV advertising campaign in the mid-00s, the latter two tech giants have been engaged in a heated ad-based conflict – and if the latest round of TV spots are anything to go, that isn't going to change any time soon. The latest advertisements, all 30 seconds or less and produced to coincide with coverage of the Oscars awards ceremony, feature two women summarising ",journal_737,Tech,0.512138568,0.12666666666666668,0.4533333333333334
27991,2015-03-01,,Microsoft opens pre-orders for HoloLens Development Edition," Microsoft has opened pre-orders for the developer edition of its HoloLens augmented reality headset. A webpage allowing developers secure a headset appeared on Microsoft's website on 29 February, hours after a document leaked online detailing the company's launch plans. The HoloLens Development Edition will initially be available in the US and Canada, with the first wave shipping on 30 March. ",journal_737,Tech,0.43626913829999997,0.35000000000000003,0.4444444444444444
27983,2015-03-01,10:23:00,Microsoft opens pre-orders for HoloLens Development Edition,Developers can now place orders for Microsoft's augmented reality headset - at a price. ,journal_736,Tech,0.5709976425,0.0,0.0
27986,2015-03-01,10:23:00,Microsoft Windows 10: Shots fired at Apple by The Bug Chicks in latest advertising campaign,Microsoft now appears to have Apple in its sights in what demonstrates a more focused advertising strategy. ,journal_736,Tech,0.4976822067,0.5,0.5
27999,2015-03-01,10:34:00,Young Conker: Microsoft reveals platforming game for HoloLens AR headset,"Microsoft has announced a new game for its augmented reality headset the HoloLens, and it stars Conker – the foul-mouthed creation of legendary game studio Rare. It seems however, that Conker won't be the R-rated squirrel we know and love. Young Conker is a platforming game that takes place across real world environments. ",journal_737,Tech,0.3295584807,0.11515151515151516,0.5393939393939394
27992,2015-03-01,11:09:00,Microsoft's HoloLens will ship to developers by March 30,Microsoft's HoloLens will start to make its way to developers at the end of the month. ,journal_1395,Tech,0.5835114539,0.0,0.0
28024,2015-03-01,11:20:00,"Microsoft to ship HoloLens developer version for US$3,000 in March",Microsoft to ship HoloLens for US$3Gs ,journal_262,Tech,0.5850589412,0.0,0.0
27998,2015-03-01,11:29:00,You have to watch this Microsoft cartoon explaining the science behind its HoloLens holographic goggles,"Microsoft quietly released a new short cartoon today, discussing the science behind its ",journal_199,Tech,0.4964563296,-0.06590909090909092,0.44696969696969696
27996,2015-03-01,11:37:00,Economy Needs to Follow Hamilton’s Founding Formula,"The role of the government in growing and directing the U.S. economy is often hotly debated and often overlooked, but it goes back to what Alexander Hamilton set into motion. ",journal_1672,Finance,0.6105231759,0.125,0.42500000000000004
27997,,11:40:00,Here are the first amazing games and apps for Microsoft's HoloLens," Microsoft formally announced its long-awaited $3,000 HoloLens development kit on Monday, which developers can buy as a testbed for holographic applications. But Microsoft has also announced its own games—yes, games!—and apps for the platform, some of which look pretty darn amazing. The games complement Microsoft’s own development tools, all of which can be found at Microsoft’s developer site ",online_post_1108,Tech,0.5616711982,0.5125000000000001,0.975
28005,2015-03-01,11:53:00,Developers Can Pre-Order Microsoft’s HoloLens Today,"The pricey holographic headset will ship to developers on March 30, and plenty of details have emerged about the HoloLens hardware. The post Developers Can Pre-Order Microsoft's HoloLens Today appeared first on WIRED . ",online_post_1782,Tech,0.5820439146,0.25,0.3333333333333333
28009,2015-03-01,12:18:00,Microsoft might just be gaining ground on Google in the classroom after all,A new market report from the analysts at Futuresource indicates that despite the momentum of ,journal_199,Tech,0.3939688329,0.13636363636363635,0.45454545454545453
28014,2015-03-01,12:18:00,Microsoft begins taking preorders from developers for the HoloLens,"Microsoft has opened up preorder sales for its HoloLens to developers who have been pre-approved. The set costs $3,000 and is set to ship March 30th with 7 new apps/games for users. ",online_post_405,Tech,0.4602996286,0.13636363636363635,0.45454545454545453
28013,2015-03-01,12:33:00,Microsoft Bolsters Cloud Security,"Microsoft last week announced measures to improve security management and transparency for Azure cloud services and Office 365. The features, which come from technology Microsoft acquired last year when it purchased Adallom, will bolster security in cloud apps such as Office 365, Box, Salesforce, ServiceNow and Ariba. The reinforcements are the first of a series of planned measures. ",online_post_454,Tech,0.5793944852,0.0625,0.24166666666666664
28019,2015-03-01,12:47:00,Microsoft might just be gaining ground on Google in the classroom after all (MSFT),"A new market report from the analysts at Futuresource indicates that despite the momentum of Google's low-cost Chromebook laptops, it's still Microsoft Windows that rules the school.  In a blog entry , Microsoft trumpeted the results of that report, which indicates that in 2015, grade schools (kindergarten through 12th grade) purchased twice as many Windows devices as they did its closest ",online_post_218,Tech,0.5683334921000001,0.3181818181818182,0.4772727272727273
28018,2015-03-01,12:55:00,"Oil rise 3 percent as China moves to boost economy, crude output drops","Oil prices jumped 3 percent on Monday after China moved to boost its slowing economy, a drop in crude output from OPEC and the U.S., and a pledge by Saudi Arabia to limit market volatility, suggesting ",online_post_1228,Finance,0.6096867928,-0.7,1.0
28023,2015-03-01,12:55:00,"Oil rise 3 percent as China moves to boost economy, crude output drops","Oil prices jumped 3 percent on Monday after China moved to boost its slowing economy, a drop in crude output from OPEC and the U.S., and a pledge by Saudi Arabia to limit market volatility, suggesting a 20-month selloff could be hitting a bottom. China, the world's largest oil importer, cut its reserve requirement ratio, the amount of cash banks must hold as reserves, for a fifth time in a year ",new_channel_1224,Finance,0.5546460932,-0.7,1.0
28042,2015-03-01,13:00:00,Microsoft's Hologram Technology Is Really Here (and It's Awesome),Microsoft is making a bet on the hologram as the future of personal computing with a new device called HoloLens. ,new_channel_940,Tech,0.5444172773,0.04545454545454545,0.29318181818181815
28025,2015-03-01,13:01:00,Microsoft might just be gaining ground on Google in the classroom after all (MSFT)," Microsoft A new market report from the analysts at Futuresource indicates that despite the momentum of Google's low-cost Chromebook laptops, it's still Microsoft Windows that rules the school.  In a blog entry , Microsoft trumpeted the results of that report, which indicates that in 2015, grade schools (kindergarten through 12th grade) purchased twice as many Windows devices as they did its ",online_post_218,Tech,0.4283334921,0.3181818181818182,0.4772727272727273
28030,2015-03-01,13:21:00,Mass Innovation Nights and Microsoft Bringing Civic Technology to District Hall,"Mass Innovation Nights is collaborating with Microsoft on the second annual civic technology Mass Innovation Nights. The 84th monthly Mass Innovation Nights event will be held Tuesday, March 8, 2016, from ",new_channel_921,Tech,0.572591062,0.0,0.0
28029,2015-03-01,13:27:00,Microsoft Bing correctly guessed almost every Oscar winner last year — but it didn't do as well this year,"In 2015, Microsoft Bing's prediction engine nailed the Academy Awards, guessing 20 out of 24 ",journal_199,Tech,0.465679424,0.0,0.0
28043,2015-03-01,13:36:00,Techies adore the HoloLens. Now Microsoft wants to win over grease monkeys,"Imagine automotive students learning to take apart engines in virtual reality, or using an augmented reality headset to identify all the parts in an engine they’re actually working on. It sounds right out of Star Trek, right? But Oregon Story Board, a Portland nonprofit that specializes in the “support of digital storytelling,” is working with Intel and Clackamas Community College to build ",new_channel_417,Tech,0.5274543119,0.14285714285714285,0.2928571428571428
28049,2015-03-01,13:36:00,,"Imagine automotive students learning to take apart engines in virtual reality, or using an augmented reality headset to identify all the parts in an engine they’re actually working on. It sounds right out of Star Trek, right? But Oregon Story Board, a Portland nonprofit that specializes in the “support of digital storytelling,” is working with Intel and Clackamas Community College to build ",new_channel_416,Tech,0.5674543119,0.14285714285714285,0.2928571428571428
28034,2015-03-01,13:47:00,Euro zone inflation rate drops below 0 as energy costs slide,German Economy Minister Sigmar Gabriel and German Chancellor Angela attend the weekly cabinet meeting at the Chancellery in Berlin. (Reuters) ,online_post_100,Finance,0.4279558431,0.0,0.0
28051,2015-03-01,13:47:00,Microsoft might just be gaining ground on Google in the classroom after all (MSFT),"A new market report from the analysts at Futuresource indicates that despite the momentum of Google's low-cost Chromebook laptops, it's still Microsoft Windows that rules the school. ",journal_1342,Tech,0.49740819270000003,0.13636363636363635,0.45454545454545453
